date,location,gear,trt,cage,bag,oyster_num,height,length,width,tag_num
9/13/22,out,BP,BPo,,,60,70,61,17,BPo
9/13/22,out,BP,BPo,,,61,55,44,18,BPo
9/13/22,out,BP,BPo,,,62,59,57,15,BPo
9/13/22,out,BP,BPo,,,63,57,41,14,BPo
9/13/22,out,BP,BPo,,,64,55,47,14,BPo
9/13/22,out,BP,BPo,,,65,69,54,17,BPo
9/13/22,out,BP,BPo,,,66,49,35,13,BPo
9/13/22,out,BP,BPo,,,67,47,33,15,BPo
9/13/22,out,BP,BPo,,,68,50,45,13,BPo
9/13/22,out,BP,BPo,,,69,57,45,14,BPo
9/13/22,out,BP,BPo,,,70,50,48,14,BPo
9/13/22,out,BP,BPo,,,71,55,51,15,BPo
9/13/22,out,BP,BPo,,,72,63,49,14,BPo
9/13/22,out,BP,BPo,,,73,35,35,13,BPo
9/13/22,out,BP,BPo,,,74,43,41,12,BPo
9/13/22,out,BP,BPo,,,75,65,45,15,BPo
9/13/22,out,BP,BPo,,,76,65,58,11,BPo
9/13/22,out,BP,BPo,,,77,58,48,14,BPo
9/13/22,out,BP,BPo,,,78,47,47,16,BPo
9/13/22,out,BP,BPo,,,79,61,48,18,BPo
9/13/22,out,BP,BPo,,,80,69,49,20,BPo
9/13/22,out,BP,BPo,,,81,70,43,17,BPo
9/13/22,out,BP,BPo,,,82,63,44,19,BPo
9/13/22,out,BP,BPo,,,83,57,50,15,BPo
9/13/22,out,BP,BPo,,,84,64,54,20,BPo
9/13/22,out,BP,BPo,,,85,63,53,18,BPo
9/13/22,out,BP,BPo,,,86,65,45,13,BPo
9/13/22,out,BP,BPo,,,87,62,54,15,BPo
9/13/22,out,BP,BPo,,,88,45,42,13,BPo
9/13/22,out,BP,BPo,,,89,68,50,18,BPo
9/13/22,out,BP,BPo,,,90,50,45,15,BPo
9/13/22,out,BP,BPo,,,91,53,42,15,BPo
9/13/22,out,BP,BPo,,,92,50,37,14,BPo
9/13/22,out,BP,BPo,,,93,55,41,14,BPo
9/13/22,out,BP,BPo,,,94,50,40,14,BPo
9/13/22,out,BP,BPo,,,95,54,48,17,BPo
9/13/22,out,BP,BPo,,,96,51,46,16,BPo
9/13/22,in,FB,FBi,,1,1,74,57,22,1
9/13/22,in,FB,FBi,,1,2,75,53,18,1
9/13/22,in,FB,FBi,,1,3,56,40,15,1
9/13/22,in,FB,FBi,,1,4,75,52,18,1
9/13/22,in,FB,FBi,,1,5,80,51,18,1
9/13/22,in,FB,FBi,,1,6,67,41,15,1
9/13/22,in,FB,FBi,,1,7,70,48,18,1
9/13/22,in,FB,FBi,,1,8,49,32,11,1
9/13/22,in,FB,FBi,,1,9,66,50,16,1
9/13/22,in,FB,FBi,,1,10,75,49,19,1
9/13/22,in,FB,FBi,,1,11,75,55,18,1
9/13/22,in,FB,FBi,,1,12,88,56,20,1
9/13/22,in,FB,FBi,,1,13,63,54,15,1
9/13/22,in,FB,FBi,,1,14,85,58,19,1
9/13/22,in,FB,FBi,,1,15,73,62,19,1
9/13/22,in,FB,FBi,,1,16,68,49,16,1
9/13/22,in,FB,FBi,,1,17,52,38,11,1
9/13/22,in,FB,FBi,,1,18,55,44,17,1
9/13/22,in,FB,FBi,,1,19,78,45,15,1
9/13/22,in,FB,FBi,,1,20,80,51,18,1
9/13/22,in,FB,FBi,,1,21,55,45,17,1
9/13/22,in,FB,FBi,,1,22,65,50,19,1
9/13/22,in,FB,FBi,,1,23,73,49,20,1
9/13/22,in,FB,FBi,,1,24,65,47,18,1
9/13/22,in,FB,FBi,,1,25,59,55,10,1
9/13/22,in,FB,FBi,,1,26,96,35,17,1
9/13/22,in,FB,FBi,,1,27,79,55,18,1
9/13/22,in,FB,FBi,,1,28,71,50,14,1
9/13/22,in,FB,FBi,,1,29,68,42,18,1
9/13/22,in,FB,FBi,,1,30,63,44,17,1
9/13/22,in,FB,FBi,,1,31,69,58,15,1
9/13/22,in,FB,FBi,,1,32,40,30,10,1
9/13/22,in,FB,FBi,,2,33,80,55,20,2
9/13/22,in,FB,FBi,,2,34,69,47,16,2
9/13/22,in,FB,FBi,,2,35,61,49,14,2
9/13/22,in,FB,FBi,,2,36,65,49,18,2
9/13/22,in,FB,FBi,,2,37,70,50,17,2
9/13/22,in,FB,FBi,,2,38,71,50,16,2
9/13/22,in,FB,FBi,,2,39,81,57,20,2
9/13/22,in,FB,FBi,,2,40,55,45,15,2
9/13/22,in,FB,FBi,,2,41,72,58,22,2
9/13/22,in,FB,FBi,,2,42,61,49,16,2
9/13/22,in,FB,FBi,,2,43,72,50,20,2
9/13/22,in,FB,FBi,,2,44,82,55,21,2
9/13/22,in,FB,FBi,,2,45,75,56,21,2
9/13/22,in,FB,FBi,,2,46,66,37,15,2
9/13/22,in,FB,FBi,,2,47,58,46,13,2
9/13/22,in,FB,FBi,,2,48,55,48,16,2
9/13/22,in,FB,FBi,,2,49,62,45,16,2
9/13/22,in,FB,FBi,,2,50,83,52,21,2
9/13/22,in,FB,FBi,,2,51,68,49,15,2
9/13/22,in,FB,FBi,,2,52,55,48,14,2
9/13/22,in,FB,FBi,,2,53,65,56,15,2
9/13/22,in,FB,FBi,,2,54,72,58,18,2
9/13/22,in,FB,FBi,,2,55,50,43,18,2
9/13/22,in,FB,FBi,,2,56,69,49,17,2
9/13/22,in,FB,FBi,,2,57,66,42,17,2
9/13/22,in,FB,FBi,,2,58,73,58,16,2
9/13/22,in,FB,FBi,,2,59,61,42,17,2
9/13/22,in,FB,FBi,,2,60,60,52,16,2
9/13/22,in,FB,FBi,,2,61,65,53,20,2
9/13/22,in,FB,FBi,,2,62,50,44,15,2
9/13/22,in,FB,FBi,,2,63,64,48,15,2
9/13/22,in,FB,FBi,,2,64,78,40,16,2
9/13/22,in,FB,FBi,,3,65,56,38,14,3
9/13/22,in,FB,FBi,,3,66,66,45,16,3
9/13/22,in,FB,FBi,,3,67,82,50,14,3
9/13/22,in,FB,FBi,,3,68,78,50,18,3
9/13/22,in,FB,FBi,,3,69,90,60,22,3
9/13/22,in,FB,FBi,,3,70,52,46,14,3
9/13/22,in,FB,FBi,,3,71,76,49,15,3
9/13/22,in,FB,FBi,,3,72,80,46,15,3
9/13/22,in,FB,FBi,,3,73,68,44,15,3
9/13/22,in,FB,FBi,,3,74,64,45,15,3
9/13/22,in,FB,FBi,,3,75,76,42,23,3
9/13/22,in,FB,FBi,,3,76,72,46,18,3
9/13/22,in,FB,FBi,,3,77,85,56,18,3
9/13/22,in,FB,FBi,,3,78,60,39,15,3
9/13/22,in,FB,FBi,,3,79,59,46,14,3
9/13/22,in,FB,FBi,,3,80,60,48,15,3
9/13/22,in,FB,FBi,,3,81,70,49,20,3
9/13/22,in,FB,FBi,,3,82,64,52,20,3
9/13/22,in,FB,FBi,,3,83,53,44,15,3
9/13/22,in,FB,FBi,,3,84,60,36,12,3
9/13/22,in,FB,FBi,,3,85,62,46,15,3
9/13/22,in,FB,FBi,,3,86,57,44,13,3
9/13/22,in,FB,FBi,,3,87,70,55,18,3
9/13/22,in,FB,FBi,,3,88,58,39,12,3
9/13/22,in,FB,FBi,,3,89,75,44,15,3
9/13/22,in,FB,FBi,,3,90,54,40,11,3
9/13/22,in,FB,FBi,,3,91,64,40,13,3
9/13/22,in,FB,FBi,,3,92,71,50,21,3
9/13/22,in,FB,FBi,,3,93,49,38,10,3
9/13/22,in,FB,FBi,,3,94,46,36,10,3
9/13/22,in,FB,FBi,,3,95,65,50,17,3
9/13/22,in,FB,FBi,,3,96,65,47,16,3
9/13/22,out,FB,FBo,,1,1,90,60,18,16
9/13/22,out,FB,FBo,,1,2,53,43,12,16
9/13/22,out,FB,FBo,,1,3,49,36,14,16
9/13/22,out,FB,FBo,,1,4,80,50,17,16
9/13/22,out,FB,FBo,,1,5,59,45,15,16
9/13/22,out,FB,FBo,,1,6,65,52,16,16
9/13/22,out,FB,FBo,,1,7,81,61,22,16
9/13/22,out,FB,FBo,,1,8,64,49,14,16
9/13/22,out,FB,FBo,,1,9,67,51,19,16
9/13/22,out,FB,FBo,,1,10,69,56,18,16
9/13/22,out,FB,FBo,,1,11,61,47,18,16
9/13/22,out,FB,FBo,,1,12,47,42,12,16
9/13/22,out,FB,FBo,,1,13,53,43,19,16
9/13/22,out,FB,FBo,,1,14,58,47,15,16
9/13/22,out,FB,FBo,,1,15,47,47,14,16
9/13/22,out,FB,FBo,,1,16,60,51,18,16
9/13/22,out,FB,FBo,,1,17,72,60,20,16
9/13/22,out,FB,FBo,,1,18,78,48,20,16
9/13/22,out,FB,FBo,,1,19,66,48,18,16
9/13/22,out,FB,FBo,,1,20,73,57,18,16
9/13/22,out,FB,FBo,,1,21,58,44,13,16
9/13/22,out,FB,FBo,,1,22,57,44,17,16
9/13/22,out,FB,FBo,,1,23,60,50,15,16
9/13/22,out,FB,FBo,,1,24,51,40,10,16
9/13/22,out,FB,FBo,,1,25,53,46,13,16
9/13/22,out,FB,FBo,,1,26,61,44,14,16
9/13/22,out,FB,FBo,,1,27,65,52,15,16
9/13/22,out,FB,FBo,,1,28,64,46,14,16
9/13/22,out,FB,FBo,,1,29,63,51,19,16
9/13/22,out,FB,FBo,,1,30,52,40,13,16
9/13/22,out,FB,FBo,,1,31,72,55,20,16
9/13/22,out,FB,FBo,,1,32,64,53,18,16
9/13/22,out,FB,FBo,,2,33,74,48,17,17
9/13/22,out,FB,FBo,,2,34,79,57,24,17
9/13/22,out,FB,FBo,,2,35,70,50,21,17
9/13/22,out,FB,FBo,,2,36,78,59,20,17
9/13/22,out,FB,FBo,,2,37,67,50,17,17
9/13/22,out,FB,FBo,,2,38,55,44,13,17
9/13/22,out,FB,FBo,,2,39,67,48,15,17
9/13/22,out,FB,FBo,,2,40,72,52,18,17
9/13/22,out,FB,FBo,,2,41,57,48,17,17
9/13/22,out,FB,FBo,,2,42,75,50,20,17
9/13/22,out,FB,FBo,,2,43,65,53,15,17
9/13/22,out,FB,FBo,,2,44,67,60,16,17
9/13/22,out,FB,FBo,,2,45,60,48,14,17
9/13/22,out,FB,FBo,,2,46,72,52,20,17
9/13/22,out,FB,FBo,,2,47,70,59,13,17
9/13/22,out,FB,FBo,,2,48,58,45,14,17
9/13/22,out,FB,FBo,,2,49,54,46,14,17
9/13/22,out,FB,FBo,,2,50,57,42,13,17
9/13/22,out,FB,FBo,,2,51,47,40,15,17
9/13/22,out,FB,FBo,,2,52,48,37,12,17
9/13/22,out,FB,FBo,,2,53,57,46,13,17
9/13/22,out,FB,FBo,,2,54,68,51,12,17
9/13/22,out,FB,FBo,,2,55,79,59,22,17
9/13/22,out,FB,FBo,,2,56,65,57,15,17
9/13/22,out,FB,FBo,,2,57,57,45,14,17
9/13/22,out,FB,FBo,,2,58,66,45,19,17
9/13/22,out,FB,FBo,,2,59,80,52,22,17
9/13/22,out,FB,FBo,,2,60,48,40,10,17
9/13/22,out,FB,FBo,,2,61,75,50,15,17
9/13/22,out,FB,FBo,,2,62,65,53,15,17
9/13/22,out,FB,FBo,,2,63,73,55,20,17
9/13/22,out,FB,FBo,,2,64,62,50,15,17
9/13/22,out,FB,FBo,,3,65,53,44,10,18
9/13/22,out,FB,FBo,,3,66,77,57,20,18
9/13/22,out,FB,FBo,,3,67,88,62,16,18
9/13/22,out,FB,FBo,,3,68,53,51,11,18
9/13/22,out,FB,FBo,,3,69,61,55,15,18
9/13/22,out,FB,FBo,,3,70,80,55,19,18
9/13/22,out,FB,FBo,,3,71,52,46,12,18
9/13/22,out,FB,FBo,,3,72,59,50,18,18
9/13/22,out,FB,FBo,,3,73,54,44,15,18
9/13/22,out,FB,FBo,,3,74,68,51,16,18
9/13/22,out,FB,FBo,,3,75,73,57,15,18
9/13/22,out,FB,FBo,,3,76,65,48,15,18
9/13/22,out,FB,FBo,,3,77,65,50,18,18
9/13/22,out,FB,FBo,,3,78,58,49,15,18
9/13/22,out,FB,FBo,,3,79,84,62,22,18
9/13/22,out,FB,FBo,,3,80,70,52,16,18
9/13/22,out,FB,FBo,,3,81,65,58,14,18
9/13/22,out,FB,FBo,,3,82,74,44,16,18
9/13/22,out,FB,FBo,,3,83,65,40,15,18
9/13/22,out,FB,FBo,,3,84,75,52,20,18
9/13/22,out,FB,FBo,,3,85,58,52,18,18
9/13/22,out,FB,FBo,,3,86,79,48,21,18
9/13/22,out,FB,FBo,,3,87,65,58,18,18
9/13/22,out,FB,FBo,,3,88,52,44,18,18
9/13/22,out,FB,FBo,,3,89,50,43,16,18
9/13/22,out,FB,FBo,,3,90,73,57,20,18
9/13/22,out,FB,FBo,,3,91,68,54,16,18
9/13/22,out,FB,FBo,,3,92,63,42,16,18
9/13/22,out,FB,FBo,,3,93,86,59,22,18
9/13/22,out,FB,FBo,,3,94,57,40,17,18
9/13/22,out,FB,FBo,,3,95,64,52,17,18
9/13/22,out,FB,FBo,,3,96,59,49,18,18
9/13/22,in,FC,FCi,1,A,1,73,59,16,19
9/13/22,in,FC,FCi,1,A,2,56,48,15,19
9/13/22,in,FC,FCi,1,A,3,75,48,18,19
9/13/22,in,FC,FCi,1,A,4,61,60,16,19
9/13/22,in,FC,FCi,1,A,5,65,58,16,19
9/13/22,in,FC,FCi,1,A,6,51,44,14,19
9/13/22,in,FC,FCi,1,A,7,53,37,14,19
9/13/22,in,FC,FCi,1,A,8,54,46,14,19
9/13/22,in,FC,FCi,1,B,9,87,60,24,20
9/13/22,in,FC,FCi,1,B,10,54,45,16,20
9/13/22,in,FC,FCi,1,B,11,57,53,17,20
9/13/22,in,FC,FCi,1,B,12,79,60,20,20
9/13/22,in,FC,FCi,1,B,13,71,49,19,20
9/13/22,in,FC,FCi,1,B,14,59,48,18,20
9/13/22,in,FC,FCi,1,B,15,68,54,18,20
9/13/22,in,FC,FCi,1,B,16,73,50,20,20
9/13/22,in,FC,FCi,1,C,17,70,51,19,21
9/13/22,in,FC,FCi,1,C,18,84,57,20,21
9/13/22,in,FC,FCi,1,C,19,70,55,18,21
9/13/22,in,FC,FCi,1,C,20,65,53,18,21
9/13/22,in,FC,FCi,1,C,21,70,45,12,21
9/13/22,in,FC,FCi,1,C,22,70,55,20,21
9/13/22,in,FC,FCi,1,C,23,55,43,14,21
9/13/22,in,FC,FCi,1,C,24,71,56,18,21
9/13/22,in,FC,FCi,1,D,25,72,54,23,22
9/13/22,in,FC,FCi,1,D,26,52,42,15,22
9/13/22,in,FC,FCi,1,D,27,76,54,20,22
9/13/22,in,FC,FCi,1,D,28,51,38,18,22
9/13/22,in,FC,FCi,1,D,29,86,51,19,22
9/13/22,in,FC,FCi,1,D,30,54,42,15,22
9/13/22,in,FC,FCi,1,D,31,76,52,21,22
9/13/22,in,FC,FCi,1,D,32,58,50,16,22
9/13/22,in,FC,FCi,2,A,33,71,48,20,23
9/13/22,in,FC,FCi,2,A,34,62,53,16,23
9/13/22,in,FC,FCi,2,A,35,46,38,10,23
9/13/22,in,FC,FCi,2,A,36,52,45,12,23
9/13/22,in,FC,FCi,2,A,37,78,48,17,23
9/13/22,in,FC,FCi,2,A,38,54,43,11,23
9/13/22,in,FC,FCi,2,A,39,64,45,19,23
9/13/22,in,FC,FCi,2,A,40,65,42,16,23
9/13/22,in,FC,FCi,2,B,41,74,55,15,24
9/13/22,in,FC,FCi,2,B,42,72,60,18,24
9/13/22,in,FC,FCi,2,B,43,67,62,17,24
9/13/22,in,FC,FCi,2,B,44,77,56,21,24
9/13/22,in,FC,FCi,2,B,45,49,47,15,24
9/13/22,in,FC,FCi,2,B,46,49,44,11,24
9/13/22,in,FC,FCi,2,B,47,69,46,15,24
9/13/22,in,FC,FCi,2,B,48,49,43,14,24
9/13/22,in,FC,FCi,2,C,49,68,43,15,25
9/13/22,in,FC,FCi,2,C,50,53,42,15,25
9/13/22,in,FC,FCi,2,C,51,67,51,16,25
9/13/22,in,FC,FCi,2,C,52,61,45,15,25
9/13/22,in,FC,FCi,2,C,53,61,43,15,25
9/13/22,in,FC,FCi,2,C,54,69,47,17,25
9/13/22,in,FC,FCi,2,C,55,60,42,14,25
9/13/22,in,FC,FCi,2,C,56,54,45,15,25
9/13/22,in,FC,FCi,2,D,57,75,58,20,26
9/13/22,in,FC,FCi,2,D,58,88,59,19,26
9/13/22,in,FC,FCi,2,D,59,65,41,12,26
9/13/22,in,FC,FCi,2,D,60,60,50,15,26
9/13/22,in,FC,FCi,2,D,61,65,46,17,26
9/13/22,in,FC,FCi,2,D,62,68,50,14,26
9/13/22,in,FC,FCi,2,D,63,63,50,15,26
9/13/22,in,FC,FCi,2,D,64,73,52,21,26
9/13/22,in,FC,FCi,3,A,65,74,44,19,27
9/13/22,in,FC,FCi,3,A,66,60,40,16,27
9/13/22,in,FC,FCi,3,A,67,57,54,17,27
9/13/22,in,FC,FCi,3,A,68,48,36,13,27
9/13/22,in,FC,FCi,3,A,69,83,59,19,27
9/13/22,in,FC,FCi,3,A,70,70,50,16,27
9/13/22,in,FC,FCi,3,A,71,65,42,14,27
9/13/22,in,FC,FCi,3,A,72,70,45,18,27
9/13/22,in,FC,FCi,3,B,73,68,46,20,28
9/13/22,in,FC,FCi,3,B,74,72,52,18,28
9/13/22,in,FC,FCi,3,B,75,53,42,15,28
9/13/22,in,FC,FCi,3,B,76,61,49,19,28
9/13/22,in,FC,FCi,3,B,77,84,58,19,28
9/13/22,in,FC,FCi,3,B,78,80,45,16,28
9/13/22,in,FC,FCi,3,B,79,56,39,12,28
9/13/22,in,FC,FCi,3,B,80,55,45,13,28
9/13/22,in,FC,FCi,3,C,81,68,50,19,29
9/13/22,in,FC,FCi,3,C,82,82,55,20,29
9/13/22,in,FC,FCi,3,C,83,55,45,15,29
9/13/22,in,FC,FCi,3,C,84,74,50,15,29
9/13/22,in,FC,FCi,3,C,85,65,45,16,29
9/13/22,in,FC,FCi,3,C,86,62,45,15,29
9/13/22,in,FC,FCi,3,C,87,47,41,15,29
9/13/22,in,FC,FCi,3,C,88,62,40,15,29
9/13/22,in,FC,FCi,3,D,89,68,55,18,30
9/13/22,in,FC,FCi,3,D,90,53,33,12,30
9/13/22,in,FC,FCi,3,D,91,62,54,18,30
9/13/22,in,FC,FCi,3,D,92,66,52,12,30
9/13/22,in,FC,FCi,3,D,93,51,44,15,30
9/13/22,in,FC,FCi,3,D,94,60,48,16,30
9/13/22,in,FC,FCi,3,D,95,43,37,11,30
9/13/22,in,FC,FCi,3,D,96,76,56,16,30
9/13/22,out,FC,FCo,1,A,1,80,58,19,4
9/13/22,out,FC,FCo,1,A,2,65,52,14,4
9/13/22,out,FC,FCo,1,A,3,49,46,12,4
9/13/22,out,FC,FCo,1,A,4,64,50,17,4
9/13/22,out,FC,FCo,1,A,5,52,49,14,4
9/13/22,out,FC,FCo,1,A,6,51,46,13,4
9/13/22,out,FC,FCo,1,A,7,72,56,19,4
9/13/22,out,FC,FCo,1,A,8,51,48,14,4
9/13/22,out,FC,FCo,1,B,9,72,59,12,5
9/13/22,out,FC,FCo,1,B,10,61,52,17,5
9/13/22,out,FC,FCo,1,B,11,52,49,17,5
9/13/22,out,FC,FCo,1,B,12,72,60,16,5
9/13/22,out,FC,FCo,1,B,13,75,52,20,5
9/13/22,out,FC,FCo,1,B,14,90,62,16,5
9/13/22,out,FC,FCo,1,B,15,66,51,21,5
9/13/22,out,FC,FCo,1,B,16,65,49,15,5
9/13/22,out,FC,FCo,1,C,17,72,58,18,6
9/13/22,out,FC,FCo,1,C,18,52,47,16,6
9/13/22,out,FC,FCo,1,C,19,66,52,14,6
9/13/22,out,FC,FCo,1,C,20,49,45,13,6
9/13/22,out,FC,FCo,1,C,21,82,56,18,6
9/13/22,out,FC,FCo,1,C,22,66,50,20,6
9/13/22,out,FC,FCo,1,C,23,58,49,17,6
9/13/22,out,FC,FCo,1,C,24,71,42,18,6
9/13/22,out,FC,FCo,1,D,25,71,50,20,7
9/13/22,out,FC,FCo,1,D,26,69,51,16,7
9/13/22,out,FC,FCo,1,D,27,67,54,18,7
9/13/22,out,FC,FCo,1,D,28,57,50,14,7
9/13/22,out,FC,FCo,1,D,29,85,59,17,7
9/13/22,out,FC,FCo,1,D,30,51,50,16,7
9/13/22,out,FC,FCo,1,D,31,80,56,20,7
9/13/22,out,FC,FCo,1,D,32,72,61,20,7
9/13/22,out,FC,FCo,2,A,33,75,51,21,8
9/13/22,out,FC,FCo,2,A,34,78,49,14,8
9/13/22,out,FC,FCo,2,A,35,80,55,21,8
9/13/22,out,FC,FCo,2,A,36,68,50,17,8
9/13/22,out,FC,FCo,2,A,37,65,53,19,8
9/13/22,out,FC,FCo,2,A,38,87,52,20,8
9/13/22,out,FC,FCo,2,A,39,69,57,16,8
9/13/22,out,FC,FCo,2,A,40,56,50,17,8
9/13/22,out,FC,FCo,2,B,41,47,40,13,9
9/13/22,out,FC,FCo,2,B,42,89,57,20,9
9/13/22,out,FC,FCo,2,B,43,64,45,16,9
9/13/22,out,FC,FCo,2,B,44,63,53,17,9
9/13/22,out,FC,FCo,2,B,45,73,52,24,9
9/13/22,out,FC,FCo,2,B,46,65,55,23,9
9/13/22,out,FC,FCo,2,B,47,67,55,16,9
9/13/22,out,FC,FCo,2,B,48,41,38,10,9
9/13/22,out,FC,FCo,2,C,49,52,48,16,10
9/13/22,out,FC,FCo,2,C,50,66,45,15,10
9/13/22,out,FC,FCo,2,C,51,65,47,20,10
9/13/22,out,FC,FCo,2,C,52,76,49,23,10
9/13/22,out,FC,FCo,2,C,53,62,46,16,10
9/13/22,out,FC,FCo,2,C,54,70,52,17,10
9/13/22,out,FC,FCo,2,C,55,55,43,14,10
9/13/22,out,FC,FCo,2,C,56,56,47,16,10
9/13/22,out,FC,FCo,2,D,57,68,51,12,11
9/13/22,out,FC,FCo,2,D,58,70,59,17,11
9/13/22,out,FC,FCo,2,D,59,73,53,21,11
9/13/22,out,FC,FCo,2,D,60,55,52,16,11
9/13/22,out,FC,FCo,2,D,61,67,52,18,11
9/13/22,out,FC,FCo,2,D,62,70,47,15,11
9/13/22,out,FC,FCo,2,D,63,68,49,17,11
9/13/22,out,FC,FCo,2,D,64,63,51,15,11
9/13/22,out,FC,FCo,3,A,65,72,55,19,12
9/13/22,out,FC,FCo,3,A,66,69,57,20,12
9/13/22,out,FC,FCo,3,A,67,51,44,17,12
9/13/22,out,FC,FCo,3,A,68,58,47,14,12
9/13/22,out,FC,FCo,3,A,69,62,48,14,12
9/13/22,out,FC,FCo,3,A,70,53,41,14,12
9/13/22,out,FC,FCo,3,A,71,52,45,12,12
9/13/22,out,FC,FCo,3,A,72,55,51,15,12
9/13/22,out,FC,FCo,3,B,73,74,50,18,13
9/13/22,out,FC,FCo,3,B,74,48,46,13,13
9/13/22,out,FC,FCo,3,B,75,59,40,17,13
9/13/22,out,FC,FCo,3,B,76,62,47,15,13
9/13/22,out,FC,FCo,3,B,77,56,53,16,13
9/13/22,out,FC,FCo,3,B,78,56,50,16,13
9/13/22,out,FC,FCo,3,B,79,67,57,17,13
9/13/22,out,FC,FCo,3,B,80,64,45,15,13
9/13/22,out,FC,FCo,3,C,81,42,34,10,14
9/13/22,out,FC,FCo,3,C,82,63,52,17,14
9/13/22,out,FC,FCo,3,C,83,60,51,16,14
9/13/22,out,FC,FCo,3,C,84,65,54,18,14
9/13/22,out,FC,FCo,3,C,85,51,44,18,14
9/13/22,out,FC,FCo,3,C,86,70,52,19,14
9/13/22,out,FC,FCo,3,C,87,61,45,16,14
9/13/22,out,FC,FCo,3,C,88,65,46,16,14
9/13/22,out,FC,FCo,3,D,89,73,60,17,15
9/13/22,out,FC,FCo,3,D,90,67,49,17,15
9/13/22,out,FC,FCo,3,D,91,68,60,16,15
9/13/22,out,FC,FCo,3,D,92,53,52,15,15
9/13/22,out,FC,FCo,3,D,93,83,61,22,15
9/13/22,out,FC,FCo,3,D,94,63,47,18,15
9/13/22,out,FC,FCo,3,D,95,77,52,23,15
9/13/22,out,FC,FCo,3,D,96,53,45,15,15
10/17/22,in,BP,BPi,,,1,71,54,17,BPi
10/17/22,in,BP,BPi,,,2,80,53,22,BPi
10/17/22,in,BP,BPi,,,3,70,48,19,BPi
10/17/22,in,BP,BPi,,,4,60,41,16,BPi
10/17/22,in,BP,BPi,,,5,85,50,18,BPi
10/17/22,in,BP,BPi,,,6,68,48,17,BPi
10/17/22,in,BP,BPi,,,7,71,48,19,BPi
10/17/22,in,BP,BPi,,,8,70,50,20,BPi
10/17/22,in,BP,BPi,,,9,69,44,16,BPi
10/17/22,in,BP,BPi,,,10,79,51,20,BPi
10/17/22,in,BP,BPi,,,11,65,59,18,BPi
10/17/22,in,BP,BPi,,,12,54,43,18,BPi
10/17/22,in,BP,BPi,,,13,76,60,20,BPi
10/17/22,in,BP,BPi,,,14,76,55,21,BPi
10/17/22,in,BP,BPi,,,15,51,43,17,BPi
10/17/22,in,BP,BPi,,,16,72,54,20,BPi
10/17/22,in,BP,BPi,,,17,76,57,20,BPi
10/17/22,in,BP,BPi,,,18,75,60,21,BPi
10/17/22,in,BP,BPi,,,19,85,59,28,BPi
10/17/22,in,BP,BPi,,,20,43,32,13,BPi
10/17/22,in,BP,BPi,,,21,74,47,16,BPi
10/17/22,in,BP,BPi,,,22,83,53,20,BPi
10/17/22,in,BP,BPi,,,23,65,43,18,BPi
10/17/22,in,BP,BPi,,,24,73,48,19,BPi
10/17/22,in,BP,BPi,,,25,63,49,18,BPi
10/17/22,in,BP,BPi,,,26,76,58,22,BPi
10/17/22,in,BP,BPi,,,27,53,44,14,BPi
10/17/22,in,BP,BPi,,,28,68,46,18,BPi
10/17/22,in,BP,BPi,,,29,59,51,19,BPi
10/17/22,in,BP,BPi,,,30,58,42,16,BPi
10/17/22,in,BP,BPi,,,31,61,50,17,BPi
10/17/22,in,BP,BPi,,,32,81,59,21,BPi
10/17/22,in,BP,BPi,,,33,78,51,18,BPi
10/17/22,in,BP,BPi,,,34,73,53,20,BPi
10/17/22,in,BP,BPi,,,35,72,47,16,BPi
10/17/22,in,BP,BPi,,,36,73,48,17,BPi
10/17/22,in,BP,BPi,,,37,70,53,22,BPi
10/17/22,in,BP,BPi,,,38,85,48,23,BPi
10/17/22,in,BP,BPi,,,39,68,50,18,BPi
10/17/22,in,BP,BPi,,,40,67,47,16,BPi
10/17/22,in,BP,BPi,,,41,63,40,14,BPi
10/17/22,in,BP,BPi,,,42,68,54,18,BPi
10/17/22,in,BP,BPi,,,43,62,48,18,BPi
10/17/22,in,BP,BPi,,,44,59,45,14,BPi
10/17/22,in,BP,BPi,,,45,84,60,20,BPi
10/17/22,in,BP,BPi,,,46,72,54,21,BPi
10/17/22,in,BP,BPi,,,47,71,50,16,BPi
10/17/22,in,BP,BPi,,,48,59,46,17,BPi
10/17/22,in,BP,BPi,,,49,82,53,24,BPi
10/17/22,in,BP,BPi,,,50,53,40,16,BPi
10/17/22,in,BP,BPi,,,51,53,40,13,BPi
10/17/22,in,BP,BPi,,,52,53,49,19,BPi
10/17/22,in,BP,BPi,,,53,72,53,18,BPi
10/17/22,in,BP,BPi,,,54,85,52,18,BPi
10/17/22,in,BP,BPi,,,55,69,53,20,BPi
10/17/22,in,BP,BPi,,,56,63,46,18,BPi
10/17/22,in,BP,BPi,,,57,58,45,16,BPi
10/17/22,in,BP,BPi,,,58,77,46,17,BPi
10/17/22,in,BP,BPi,,,59,60,48,17,BPi
10/17/22,in,BP,BPi,,,60,58,54,16,BPi
10/17/22,in,BP,BPi,,,61,79,53,20,BPi
10/17/22,in,BP,BPi,,,62,65,51,19,BPi
10/17/22,in,BP,BPi,,,63,69,57,20,BPi
10/17/22,in,BP,BPi,,,64,64,49,20,BPi
10/17/22,in,BP,BPi,,,65,71,50,21,BPi
10/17/22,in,BP,BPi,,,66,67,56,18,BPi
10/17/22,in,BP,BPi,,,67,66,54,18,BPi
